,FIPS,County,State,Year,Month,Shootings,Population,Ratio County
384,6037,Los Angeles County,California,2023,1,1,9663345.0,0.10348383504883661
385,6037,Los Angeles County,California,2023,2,1,9663345.0,0.10348383504883661
386,6037,Los Angeles County,California,2023,3,2,9663345.0,0.20696767009767322
387,6037,Los Angeles County,California,2023,4,1,9663345.0,0.10348383504883661
388,6037,Los Angeles County,California,2023,5,1,9663345.0,0.10348383504883661
389,6037,Los Angeles County,California,2023,7,2,9663345.0,0.20696767009767322
390,6037,Los Angeles County,California,2023,8,2,9663345.0,0.20696767009767322
391,6037,Los Angeles County,California,2023,9,2,9663345.0,0.20696767009767322
392,6037,Los Angeles County,California,2023,10,3,9663345.0,0.3104515051465098
393,6037,Los Angeles County,California,2023,11,1,9663345.0,0.10348383504883661
394,6037,Los Angeles County,California,2023,12,2,9663345.0,0.20696767009767322
395,6041,Marin County,California,2021,7,1,259278.0,3.8568640609693072
396,6047,Merced County,California,2020,1,1,281830.0,3.548238299684207
397,6047,Merced County,California,2022,5,1,290210.0,3.4457806416043555
398,6049,Modoc County,California,2014,2,1,9078.0,110.15642211940956
399,6053,Monterey County,California,2015,8,1,430178.0,2.3246191111586367
400,6053,Monterey County,California,2017,1,1,433803.0,2.3051938322233827
401,6053,Monterey County,California,2017,2,1,433803.0,2.3051938322233827
402,6053,Monterey County,California,2021,10,1,437158.0,2.2875024590651436
403,6053,Monterey County,California,2023,1,1,430723.0,2.32167773720001
404,6053,Monterey County,California,2023,10,1,430723.0,2.32167773720001
405,6059,Orange County,California,2015,12,1,3148952.0,0.31756597115484775
406,6059,Orange County,California,2017,10,1,3174159.0,0.31504407939236817
407,6059,Orange County,California,2020,10,1,3185734.0,0.3138994027749963
408,6059,Orange County,California,2021,1,1,3160611.0,0.31639451992035716
409,6059,Orange County,California,2021,3,1,3160611.0,0.31639451992035716
410,6059,Orange County,California,2022,5,1,3150372.0,0.317422831335474
411,6059,Orange County,California,2022,11,1,3150372.0,0.317422831335474
412,6059,Orange County,California,2022,12,1,3150372.0,0.317422831335474
413,6059,Orange County,California,2023,8,1,3135755.0,0.3189024652755078
414,6065,Riverside County,California,2014,5,1,2315238.0,0.4319210379235309
415,6065,Riverside County,California,2014,8,1,2315238.0,0.4319210379235309
416,6065,Riverside County,California,2015,3,1,2344648.0,0.42650325336681666
417,6065,Riverside County,California,2016,1,1,2378282.0,0.4204715841098743
418,6065,Riverside County,California,2016,2,1,2378282.0,0.4204715841098743
419,6065,Riverside County,California,2016,8,1,2378282.0,0.4204715841098743
420,6065,Riverside County,California,2016,10,1,2378282.0,0.4204715841098743
421,6065,Riverside County,California,2017,3,1,2413058.0,0.4144119204760101
422,6065,Riverside County,California,2017,4,1,2413058.0,0.4144119204760101
423,6065,Riverside County,California,2018,10,1,2443221.0,0.4092957616195997
424,6065,Riverside County,California,2019,2,1,2465569.0,0.40558589112695687
425,6065,Riverside County,California,2019,4,1,2465569.0,0.40558589112695687
426,6065,Riverside County,California,2020,9,1,2422993.0,0.41271270697026363
427,6065,Riverside County,California,2020,11,1,2422993.0,0.41271270697026363
428,6065,Riverside County,California,2021,5,1,2453399.0,0.4075977857657886
429,6065,Riverside County,California,2021,7,1,2453399.0,0.4075977857657886
430,6065,Riverside County,California,2021,9,1,2453399.0,0.4075977857657886
431,6065,Riverside County,California,2022,11,1,2474241.0,0.40416434777372134
432,6065,Riverside County,California,2023,4,1,2492442.0,0.4012129469813139
433,6065,Riverside County,California,2023,5,1,2492442.0,0.4012129469813139
434,6065,Riverside County,California,2023,7,1,2492442.0,0.4012129469813139
435,6067,Sacramento County,California,2014,5,1,1474828.0,0.6780451686569552
436,6067,Sacramento County,California,2014,6,1,1474828.0,0.6780451686569552
437,6067,Sacramento County,California,2014,7,1,1474828.0,0.6780451686569552
438,6067,Sacramento County,California,2014,12,1,1474828.0,0.6780451686569552
439,6067,Sacramento County,California,2015,2,1,1493547.0,0.6695470581106587
440,6067,Sacramento County,California,2015,11,1,1493547.0,0.6695470581106587
441,6067,Sacramento County,California,2016,5,1,1511401.0,0.6616377784585296
442,6067,Sacramento County,California,2016,8,1,1511401.0,0.6616377784585296
443,6067,Sacramento County,California,2016,10,1,1511401.0,0.6616377784585296
444,6067,Sacramento County,California,2016,11,1,1511401.0,0.6616377784585296
445,6067,Sacramento County,California,2016,12,1,1511401.0,0.6616377784585296
446,6067,Sacramento County,California,2017,3,1,1527984.0,0.6544571147341858
447,6067,Sacramento County,California,2017,4,1,1527984.0,0.6544571147341858
448,6067,Sacramento County,California,2017,8,2,1527984.0,1.3089142294683715
449,6067,Sacramento County,California,2019,5,1,1551660.0,0.6444710825825245
450,6067,Sacramento County,California,2020,6,2,1586566.0,1.260584179920659
451,6067,Sacramento County,California,2020,8,1,1586566.0,0.6302920899603295
452,6067,Sacramento County,California,2020,10,2,1586566.0,1.260584179920659
453,6067,Sacramento County,California,2021,5,1,1588810.0,0.6294018793940119
454,6067,Sacramento County,California,2021,7,1,1588810.0,0.6294018793940119
455,6067,Sacramento County,California,2021,10,1,1588810.0,0.6294018793940119
456,6067,Sacramento County,California,2022,2,1,1584380.0,0.6311617162549389
457,6067,Sacramento County,California,2022,4,2,1584380.0,1.2623234325098778
458,6067,Sacramento County,California,2022,7,1,1584380.0,0.6311617162549389
459,6067,Sacramento County,California,2022,11,1,1584380.0,0.6311617162549389
460,6067,Sacramento County,California,2023,3,1,1584288.0,0.6311983679734997
461,6067,Sacramento County,California,2023,5,1,1584288.0,0.6311983679734997
462,6067,Sacramento County,California,2023,6,2,1584288.0,1.2623967359469994
463,6069,San Benito County,California,2022,3,1,67643.0,14.783495705394499
464,6071,San Bernardino County,California,2014,5,1,2098346.0,0.47656582851445856
465,6071,San Bernardino County,California,2014,7,1,2098346.0,0.47656582851445856
466,6071,San Bernardino County,California,2014,9,1,2098346.0,0.47656582851445856
467,6071,San Bernardino County,California,2015,3,1,2114352.0,0.47295814509599154
468,6071,San Bernardino County,California,2015,12,1,2114352.0,0.47295814509599154
469,6071,San Bernardino County,California,2016,7,1,2130726.0,0.46932360143913393
470,6071,San Bernardino County,California,2017,1,1,2149847.0,0.4651493803977678
471,6071,San Bernardino County,California,2018,6,1,2165627.0,0.4617600353154075
472,6071,San Bernardino County,California,2018,9,1,2165627.0,0.4617600353154075
473,6071,San Bernardino County,California,2019,6,1,2177279.0,0.4592888646792625
474,6071,San Bernardino County,California,2020,6,1,2183391.0,0.4580031702979448
475,6071,San Bernardino County,California,2020,9,1,2183391.0,0.4580031702979448
476,6071,San Bernardino County,California,2020,12,1,2183391.0,0.4580031702979448
477,6071,San Bernardino County,California,2021,10,1,2193087.0,0.4559782626042651
478,6071,San Bernardino County,California,2021,11,1,2193087.0,0.4559782626042651
479,6071,San Bernardino County,California,2022,4,1,2194908.0,0.45559996136512326
480,6071,San Bernardino County,California,2022,5,1,2194908.0,0.45559996136512326
481,6071,San Bernardino County,California,2023,5,1,2195611.0,0.45545408544591914
482,6071,San Bernardino County,California,2023,11,1,2195611.0,0.45545408544591914
483,6073,San Diego County,California,2014,6,1,3249307.0,0.3077579311527043
484,6073,San Diego County,California,2015,5,1,3280825.0,0.3048013837982825
485,6073,San Diego County,California,2015,7,1,3280825.0,0.3048013837982825
486,6073,San Diego County,California,2016,11,1,3305462.0,0.3025295707528933
487,6073,San Diego County,California,2017,4,1,3319019.0,0.3012938461635803
488,6073,San Diego County,California,2018,5,1,3332483.0,0.3000765495277845
489,6073,San Diego County,California,2019,2,1,3330459.0,0.30025891326090487
490,6073,San Diego County,California,2019,6,1,3330459.0,0.30025891326090487
491,6073,San Diego County,California,2019,11,1,3330459.0,0.30025891326090487
492,6073,San Diego County,California,2021,2,1,3274432.0,0.30539647792349944
493,6073,San Diego County,California,2021,4,1,3274432.0,0.30539647792349944
494,6073,San Diego County,California,2021,8,1,3274432.0,0.30539647792349944
495,6073,San Diego County,California,2023,1,1,3269973.0,0.3058129226143458
496,6075,San Francisco County,California,2014,3,1,850918.0,1.1752013707548787
497,6075,San Francisco County,California,2014,11,2,850918.0,2.3504027415097575
498,6075,San Francisco County,California,2015,1,1,863237.0,1.1584304194560706
499,6075,San Francisco County,California,2016,9,1,871343.0,1.147653679435079
500,6075,San Francisco County,California,2016,10,1,871343.0,1.147653679435079
501,6075,San Francisco County,California,2017,6,1,877471.0,1.1396388028778157
502,6075,San Francisco County,California,2017,10,2,877471.0,2.2792776057556314
503,6075,San Francisco County,California,2018,3,1,879676.0,1.136782178893138
504,6075,San Francisco County,California,2018,4,1,879676.0,1.136782178893138
505,6075,San Francisco County,California,2018,8,1,879676.0,1.136782178893138
506,6075,San Francisco County,California,2019,3,1,878826.0,1.1378816739604882
507,6075,San Francisco County,California,2019,8,1,878826.0,1.1378816739604882
508,6075,San Francisco County,California,2020,6,1,870518.0,1.1487413241311495
509,6075,San Francisco County,California,2020,10,1,870518.0,1.1487413241311495
510,6075,San Francisco County,California,2021,2,1,811935.0,1.231625684322021
511,6075,San Francisco County,California,2022,4,1,807774.0,1.237970026269724
512,6075,San Francisco County,California,2023,1,1,808988.0,1.2361122785504852
513,6075,San Francisco County,California,2023,6,1,808988.0,1.2361122785504852
514,6077,San Joaquin County,California,2014,2,1,711296.0,1.4058844700377902
515,6077,San Joaquin County,California,2014,10,1,711296.0,1.4058844700377902
516,6077,San Joaquin County,California,2015,1,1,721919.0,1.385196954228937
517,6077,San Joaquin County,California,2015,3,1,721919.0,1.385196954228937
518,6077,San Joaquin County,California,2015,7,1,721919.0,1.385196954228937
519,6077,San Joaquin County,California,2016,5,1,732662.0,1.36488585459598
520,6077,San Joaquin County,California,2016,6,1,732662.0,1.36488585459598
521,6077,San Joaquin County,California,2018,5,1,752590.0,1.3287447348489883
522,6077,San Joaquin County,California,2018,6,1,752590.0,1.3287447348489883
523,6077,San Joaquin County,California,2019,4,1,761571.0,1.3130752090087463
524,6077,San Joaquin County,California,2019,5,2,761571.0,2.6261504180174926
525,6077,San Joaquin County,California,2020,7,1,780617.0,1.2810379481871392
526,6077,San Joaquin County,California,2021,3,1,788354.0,1.2684656892715709
527,6077,San Joaquin County,California,2022,3,1,794293.0,1.2589812575460189
528,6077,San Joaquin County,California,2022,4,1,794293.0,1.2589812575460189
529,6077,San Joaquin County,California,2023,2,1,800965.0,1.2484940041075452
530,6077,San Joaquin County,California,2023,5,1,800965.0,1.2484940041075452
531,6079,San Luis Obispo County,California,2019,5,1,282728.0,3.5369683936504344
532,6079,San Luis Obispo County,California,2020,6,1,281884.0,3.547558570191994
533,6081,San Mateo County,California,2014,8,1,757653.0,1.3198654265211118
534,6081,San Mateo County,California,2018,10,1,768410.0,1.3013885816165849
535,6081,San Mateo County,California,2022,5,1,728929.0,1.371875724521867
536,6081,San Mateo County,California,2023,1,1,726353.0,1.376741061164475
537,6081,San Mateo County,California,2023,5,1,726353.0,1.376741061164475
538,6083,Santa Barbara County,California,2014,5,1,438921.0,2.2783143208003263
539,6083,Santa Barbara County,California,2019,6,1,445464.0,2.2448503133811037
540,6083,Santa Barbara County,California,2021,1,1,437521.0,2.2856045766946047
541,6083,Santa Barbara County,California,2023,10,1,441257.0,2.2662529999524086
542,6085,Santa Clara County,California,2015,1,1,1915736.0,0.521992591881136
543,6085,Santa Clara County,California,2019,6,1,1922411.0,0.520180127974715
544,6085,Santa Clara County,California,2019,7,2,1922411.0,1.04036025594943
545,6085,Santa Clara County,California,2020,5,1,1931168.0,0.5178213392102603
546,6085,Santa Clara County,California,2020,9,1,1931168.0,0.5178213392102603
547,6085,Santa Clara County,California,2020,10,1,1931168.0,0.5178213392102603
548,6085,Santa Clara County,California,2021,5,1,1885173.0,0.5304552950843238
549,6085,Santa Clara County,California,2021,10,1,1885173.0,0.5304552950843238
550,6095,Solano County,California,2014,4,1,428971.0,2.331159915239026
551,6095,Solano County,California,2016,2,1,438834.0,2.2787660026342533
552,6095,Solano County,California,2017,4,1,443554.0,2.2545169246585535
553,6095,Solano County,California,2018,4,1,445931.0,2.2424994001314102
554,6095,Solano County,California,2018,10,1,445931.0,2.2424994001314102
555,6095,Solano County,California,2019,4,1,447434.0,2.234966497852197
556,6095,Solano County,California,2020,6,1,452723.0,2.208856188000168
557,6097,Sonoma County,California,2014,6,1,498317.0,2.0067547364428666
558,6097,Sonoma County,California,2019,6,1,492318.0,2.0312074715935635
559,6097,Sonoma County,California,2021,7,1,484519.0,2.0639025507771627
560,6099,Stanislaus County,California,2015,8,1,532954.0,1.8763345429436686
561,6099,Stanislaus County,California,2018,3,1,547855.0,1.8253004900931817
562,6099,Stanislaus County,California,2018,6,1,547855.0,1.8253004900931817
563,6099,Stanislaus County,California,2019,12,2,549761.0,3.6379444886050485
564,6099,Stanislaus County,California,2020,3,1,553257.0,1.807478260555221
565,6099,Stanislaus County,California,2022,2,1,551226.0,1.81413793979239
566,6101,Sutter County,California,2021,3,1,99152.0,10.085525254155236
567,6103,Tehama County,California,2017,11,1,63827.0,15.667350807651934
568,6103,Tehama County,California,2020,6,1,65687.0,15.223712454519159
569,6107,Tulare County,California,2016,6,1,458991.0,2.1786919569229024
570,6107,Tulare County,California,2019,12,1,465751.0,2.1470700009232404
571,6107,Tulare County,California,2020,3,1,473914.0,2.1100874842270962
572,6107,Tulare County,California,2022,11,1,477884.0,2.0925580266340784
573,6107,Tulare County,California,2023,1,1,479468.0,2.085644923123128
574,6111,Ventura County,California,2015,7,1,845599.0,1.1825936407209565
575,6111,Ventura County,California,2018,11,1,847222.0,1.1803281784467352
576,8001,Adams County,Colorado,2018,5,1,511485.0,1.9550915471616956
577,8001,Adams County,Colorado,2018,6,1,511485.0,1.9550915471616956
578,8001,Adams County,Colorado,2018,8,2,511485.0,3.9101830943233913
579,8001,Adams County,Colorado,2019,6,1,516575.0,1.935827324202681
580,8001,Adams County,Colorado,2019,11,1,516575.0,1.935827324202681
581,8001,Adams County,Colorado,2020,1,1,520500.0,1.9212295869356388
582,8001,Adams County,Colorado,2020,2,1,520500.0,1.9212295869356388
583,8001,Adams County,Colorado,2020,6,1,520500.0,1.9212295869356388
584,8001,Adams County,Colorado,2020,7,1,520500.0,1.9212295869356388
585,8001,Adams County,Colorado,2020,9,1,520500.0,1.9212295869356388
586,8001,Adams County,Colorado,2021,6,1,523544.0,1.910059135430833
587,8001,Adams County,Colorado,2021,10,1,523544.0,1.910059135430833
588,8001,Adams County,Colorado,2021,11,2,523544.0,3.820118270861666
589,8001,Adams County,Colorado,2022,3,1,527509.0,1.8957022534212686
590,8001,Adams County,Colorado,2022,10,1,527509.0,1.8957022534212686
591,8001,Adams County,Colorado,2023,12,1,533365.0,1.874888678484715
592,8013,Boulder County,Colorado,2021,3,1,327084.0,3.0573186092869107
593,8021,Conejos County,Colorado,2017,1,1,8141.0,122.83503255128362
594,8027,Custer County,Colorado,2023,11,1,5534.0,180.70112034694617
595,8031,Denver County,Colorado,2014,11,1,664540.0,1.504800312998465
596,8031,Denver County,Colorado,2015,9,1,683328.0,1.463426056008242
597,8031,Denver County,Colorado,2015,11,1,683328.0,1.463426056008242
598,8031,Denver County,Colorado,2016,3,1,696273.0,1.4362182649621629
599,8031,Denver County,Colorado,2016,4,1,696273.0,1.4362182649621629
600,8031,Denver County,Colorado,2016,6,1,696273.0,1.4362182649621629
601,8031,Denver County,Colorado,2018,7,1,716340.0,1.3959851467180389
602,8031,Denver County,Colorado,2018,11,1,716340.0,1.3959851467180389
603,8031,Denver County,Colorado,2019,3,1,725508.0,1.3783445530579952
604,8031,Denver County,Colorado,2019,10,1,725508.0,1.3783445530579952
605,8031,Denver County,Colorado,2020,6,1,717606.0,1.393522350704983
606,8031,Denver County,Colorado,2020,7,1,717606.0,1.393522350704983
607,8031,Denver County,Colorado,2020,8,3,717606.0,4.180567052114949
608,8031,Denver County,Colorado,2021,8,1,711467.0,1.4055465678661132
609,8031,Denver County,Colorado,2021,10,1,711467.0,1.4055465678661132
610,8031,Denver County,Colorado,2021,12,1,711467.0,1.4055465678661132
611,8031,Denver County,Colorado,2022,1,1,713453.0,1.4016340249462824
612,8031,Denver County,Colorado,2022,6,1,713453.0,1.4016340249462824
613,8031,Denver County,Colorado,2022,7,1,713453.0,1.4016340249462824
614,8031,Denver County,Colorado,2022,8,1,713453.0,1.4016340249462824
615,8031,Denver County,Colorado,2022,10,1,713453.0,1.4016340249462824
616,8031,Denver County,Colorado,2022,11,1,713453.0,1.4016340249462824
617,8031,Denver County,Colorado,2023,1,1,716577.0,1.3955234399094585
